data,loja_id,produto_id,categoria,vendas,preco_unitario,promocao,feriado
2024-07-07,L003,P007,Alimentos,283,13.31,0,0
2024-07-07,L003,P008,Brinquedos,42,188.83,0,0
2024-07-07,L003,P009,Higiene,137,194.24,0,0
2024-07-07,L003,P010,Brinquedos,89,57.66,0,0
2024-07-07,L004,P001,Alimentos,22,150.99,0,0
2024-07-07,L004,P002,Eletrônicos,88,152.14,0,0
2024-07-07,L004,P003,Brinquedos,141,173.27,0,0
2024-07-07,L004,P004,Brinquedos,111,174.92,0,1
2024-07-07,L004,P005,Vestuário,90,10.15,0,0
2024-07-07,L004,P006,Brinquedos,55,164.3,0,0
2024-07-07,L004,P007,Higiene,84,192.91,0,1
2024-07-07,L004,P008,Eletrônicos,237,42.51,0,0
2024-07-07,L004,P009,Alimentos,183,46.86,1,0
2024-07-07,L004,P010,Higiene,184,135.19,0,0
2024-07-07,L005,P001,Brinquedos,86,189.87,1,0
2024-07-07,L005,P002,Eletrônicos,183,120.68,0,0
2024-07-07,L005,P003,Alimentos,96,165.95,0,0
2024-07-07,L005,P004,Eletrônicos,85,137.53,0,0
2024-07-07,L005,P005,Eletrônicos,191,105.17,0,0
2024-07-07,L005,P006,Alimentos,126,98.48,0,0
2024-07-07,L005,P007,Eletrônicos,188,156.42,0,0
2024-07-07,L005,P008,Eletrônicos,149,126.43,0,1
2024-07-07,L005,P009,Brinquedos,190,180.1,1,1
2024-07-07,L005,P010,Alimentos,118,76.26,0,0
2024-07-14,L001,P001,Brinquedos,136,138.8,1,0
2024-07-14,L001,P002,Eletrônicos,185,101.59,1,0
2024-07-14,L001,P003,Brinquedos,100,125.38,1,0
2024-07-14,L001,P004,Vestuário,142,73.14,0,0
2024-07-14,L001,P005,Brinquedos,52,74.91,0,0
2024-07-14,L001,P006,Higiene,112,41.8,0,0
2024-07-14,L001,P007,Vestuário,132,25.89,0,0
2024-07-14,L001,P008,Vestuário,136,171.1,1,0
2024-07-14,L001,P009,Eletrônicos,61,71.17,0,0
2024-07-14,L001,P010,Alimentos,37,75.91,0,0
2024-07-14,L002,P001,Higiene,66,122.37,1,0
2024-07-14,L002,P002,Eletrônicos,19,135.71,0,0
2024-07-14,L002,P003,Alimentos,161,70.86,0,1
2024-07-14,L002,P004,Eletrônicos,93,102.38,1,0
2024-07-14,L002,P005,Brinquedos,65,90.53,0,0
2024-07-14,L002,P006,Brinquedos,99,27.33,0,0
2024-07-14,L002,P007,Higiene,115,169.49,0,0
2024-07-14,L002,P008,Brinquedos,107,24.12,1,0
2024-07-14,L002,P009,Eletrônicos,205,45.09,0,0
2024-07-14,L002,P010,Higiene,149,91.54,0,0
2024-07-14,L003,P001,Vestuário,225,143.76,0,0
2024-07-14,L003,P002,Eletrônicos,139,151.94,0,0
2024-07-14,L003,P003,Higiene,144,132.71,0,0
2024-07-14,L003,P004,Eletrônicos,166,111.74,0,0
2024-07-14,L003,P005,Brinquedos,46,101.73,0,0
2024-07-14,L003,P006,Higiene,54,152.59,0,0
2024-07-14,L003,P007,Eletrônicos,48,190.11,0,0
2024-07-14,L003,P008,Higiene,92,131.17,1,0
2024-07-14,L003,P009,Alimentos,106,198.75,0,0
2024-07-14,L003,P010,Vestuário,292,39.35,1,0
2024-07-14,L004,P001,Brinquedos,96,179.32,0,0
2024-07-14,L004,P002,Higiene,113,129.91,0,0
2024-07-14,L004,P003,Vestuário,75,171.06,0,0
2024-07-14,L004,P004,Brinquedos,66,134.81,0,0
2024-07-14,L004,P005,Alimentos,230,180.41,0,0
2024-07-14,L004,P006,Eletrônicos,36,49.31,0,0
2024-07-14,L004,P007,Brinquedos,237,43.29,0,0
2024-07-14,L004,P008,Vestuário,45,95.62,0,0
2024-07-14,L004,P009,Vestuário,198,82.15,0,0
2024-07-14,L004,P010,Alimentos,191,198.22,0,1
2024-07-14,L005,P001,Eletrônicos,132,37.89,0,0
2024-07-14,L005,P002,Vestuário,221,198.76,0,0
2024-07-14,L005,P003,Alimentos,123,151.63,1,0
2024-07-14,L005,P004,Higiene,103,168.57,0,0
2024-07-14,L005,P005,Alimentos,148,77.43,0,0
2024-07-14,L005,P006,Brinquedos,84,168.42,0,0
2024-07-14,L005,P007,Alimentos,55,14.75,0,0
2024-07-14,L005,P008,Alimentos,68,20.14,0,0
2024-07-14,L005,P009,Vestuário,129,180.24,0,0
2024-07-14,L005,P010,Eletrônicos,72,183.03,0,0
2024-07-21,L001,P001,Higiene,97,19.55,0,0
2024-07-21,L001,P002,Eletrônicos,231,193.56,0,0
2024-07-21,L001,P003,Alimentos,23,199.95,0,1
2024-07-21,L001,P004,Higiene,96,156.47,0,0
2024-07-21,L001,P005,Vestuário,127,135.65,0,0
2024-07-21,L001,P006,Vestuário,180,139.76,0,0
2024-07-21,L001,P007,Brinquedos,20,131.03,0,0
2024-07-21,L001,P008,Higiene,140,54.81,1,0
2024-07-21,L001,P009,Alimentos,133,25.86,0,1
2024-07-21,L001,P010,Vestuário,40,184.39,0,0
2024-07-21,L002,P001,Vestuário,269,116.19,1,0
2024-07-21,L002,P002,Vestuário,118,94.57,0,0
2024-07-21,L002,P003,Eletrônicos,78,171.19,0,0
2024-07-21,L002,P004,Vestuário,124,138.27,1,0
2024-07-21,L002,P005,Vestuário,32,44.92,1,0
2024-07-21,L002,P006,Higiene,69,117.44,0,0
2024-07-21,L002,P007,Eletrônicos,284,146.09,1,1
2024-07-21,L002,P008,Higiene,114,157.61,0,0
2024-07-21,L002,P009,Brinquedos,27,22.38,0,0
2024-07-21,L002,P010,Alimentos,137,97.0,0,0
2024-07-21,L003,P001,Vestuário,43,21.05,1,0
2024-07-21,L003,P002,Eletrônicos,175,63.38,0,0
2024-07-21,L003,P003,Higiene,58,19.7,0,0
2024-07-21,L003,P004,Eletrônicos,95,161.88,0,0
2024-07-21,L003,P005,Vestuário,20,34.95,0,0
2024-07-21,L003,P006,Alimentos,150,84.95,1,0
2024-07-21,L003,P007,Brinquedos,54,198.61,1,1
2024-07-21,L003,P008,Vestuário,36,18.36,0,0
2024-07-21,L003,P009,Brinquedos,152,161.23,1,0
2024-07-21,L003,P010,Eletrônicos,125,142.75,1,0
2024-07-21,L004,P001,Alimentos,225,138.88,0,0
2024-07-21,L004,P002,Alimentos,226,196.82,0,0
2024-07-21,L004,P003,Alimentos,24,163.99,0,0
2024-07-21,L004,P004,Eletrônicos,171,60.67,0,0
2024-07-21,L004,P005,Brinquedos,26,131.03,0,0
2024-07-21,L004,P006,Vestuário,75,112.13,1,0
2024-07-21,L004,P007,Alimentos,38,43.22,0,0
2024-07-21,L004,P008,Vestuário,115,168.04,0,0
2024-07-21,L004,P009,Eletrônicos,107,23.83,0,0
2024-07-21,L004,P010,Eletrônicos,200,158.23,1,0
2024-07-21,L005,P001,Higiene,56,88.27,0,0
2024-07-21,L005,P002,Higiene,21,61.38,0,0
2024-07-21,L005,P003,Alimentos,69,70.46,0,0
2024-07-21,L005,P004,Eletrônicos,44,101.77,0,0
2024-07-21,L005,P005,Eletrônicos,77,183.87,0,0
2024-07-21,L005,P006,Higiene,109,14.54,1,0
2024-07-21,L005,P007,Eletrônicos,185,26.65,0,0
2024-07-21,L005,P008,Brinquedos,49,105.14,1,0
2024-07-21,L005,P009,Brinquedos,33,93.04,0,0
2024-07-21,L005,P010,Eletrônicos,134,118.46,0,0
2024-07-28,L001,P001,Alimentos,237,140.45,1,0
2024-07-28,L001,P002,Eletrônicos,36,14.73,0,0
2024-07-28,L001,P003,Eletrônicos,228,65.54,0,0
2024-07-28,L001,P004,Alimentos,94,138.09,1,0
2024-07-28,L001,P005,Eletrônicos,32,179.82,0,0
2024-07-28,L001,P006,Brinquedos,50,145.17,0,0
2024-07-28,L001,P007,Alimentos,113,157.33,0,0
2024-07-28,L001,P008,Eletrônicos,82,31.98,0,0
2024-07-28,L001,P009,Alimentos,175,189.15,0,0
2024-07-28,L001,P010,Vestuário,152,102.04,0,0
2024-07-28,L002,P001,Eletrônicos,123,47.31,0,0
2024-07-28,L002,P002,Brinquedos,116,127.48,0,0
2024-07-28,L002,P003,Brinquedos,215,87.67,1,0
2024-07-28,L002,P004,Brinquedos,35,29.97,0,0
2024-07-28,L002,P005,Eletrônicos,143,56.05,0,0
2024-07-28,L002,P006,Alimentos,184,64.65,0,0
2024-07-28,L002,P007,Vestuário,160,194.14,0,0
2024-07-28,L002,P008,Brinquedos,90,134.95,1,0
2024-07-28,L002,P009,Alimentos,91,186.92,1,0
2024-07-28,L002,P010,Alimentos,35,166.58,1,0
2024-07-28,L003,P001,Brinquedos,140,197.19,0,0
2024-07-28,L003,P002,Vestuário,64,26.21,1,0
2024-07-28,L003,P003,Eletrônicos,103,73.34,0,0
2024-07-28,L003,P004,Higiene,139,117.21,0,0
2024-07-28,L003,P005,Brinquedos,175,100.51,0,0
2024-07-28,L003,P006,Higiene,135,147.69,0,0
2024-07-28,L003,P007,Eletrônicos,117,183.27,1,0
2024-07-28,L003,P008,Brinquedos,224,107.7,0,0
2024-07-28,L003,P009,Vestuário,40,47.88,0,0
2024-07-28,L003,P010,Vestuário,212,38.16,0,0
2024-07-28,L004,P001,Brinquedos,180,154.03,0,0
2024-07-28,L004,P002,Alimentos,162,91.01,0,0
2024-07-28,L004,P003,Vestuário,153,176.82,0,0
2024-07-28,L004,P004,Eletrônicos,70,57.57,0,0
2024-07-28,L004,P005,Alimentos,40,58.83,0,0
2024-07-28,L004,P006,Brinquedos,31,32.0,1,0
2024-07-28,L004,P007,Higiene,125,84.56,0,0
2024-07-28,L004,P008,Higiene,187,189.28,0,0
2024-07-28,L004,P009,Eletrônicos,60,99.31,0,0
2024-07-28,L004,P010,Alimentos,122,58.79,1,0
2024-07-28,L005,P001,Eletrônicos,146,152.95,0,0
2024-07-28,L005,P002,Higiene,49,17.13,1,0
2024-07-28,L005,P003,Vestuário,35,90.97,0,0
2024-07-28,L005,P004,Vestuário,248,188.34,1,0
2024-07-28,L005,P005,Alimentos,176,81.57,0,0
2024-07-28,L005,P006,Eletrônicos,196,63.0,1,0
2024-07-28,L005,P007,Eletrônicos,161,58.49,0,0
2024-07-28,L005,P008,Brinquedos,151,98.77,0,0
2024-07-28,L005,P009,Higiene,107,113.5,0,0
2024-07-28,L005,P010,Brinquedos,152,168.39,0,0
2024-08-04,L001,P001,Higiene,61,179.5,0,1
2024-08-04,L001,P002,Alimentos,180,26.09,1,0
2024-08-04,L001,P003,Brinquedos,50,72.36,1,0
2024-08-04,L001,P004,Eletrônicos,292,20.3,1,0
2024-08-04,L001,P005,Vestuário,170,150.06,1,0
2024-08-04,L001,P006,Alimentos,39,133.02,0,1
2024-08-04,L001,P007,Eletrônicos,80,65.6,0,0
2024-08-04,L001,P008,Brinquedos,212,95.87,0,0
2024-08-04,L001,P009,Higiene,36,26.11,0,0
2024-08-04,L001,P010,Eletrônicos,152,78.78,1,0
2024-08-04,L002,P001,Vestuário,16,78.58,0,0
2024-08-04,L002,P002,Higiene,159,53.0,0,0
2024-08-04,L002,P003,Higiene,185,197.0,0,0
2024-08-04,L002,P004,Higiene,60,194.36,0,0
2024-08-04,L002,P005,Brinquedos,89,24.16,0,0
2024-08-04,L002,P006,Eletrônicos,267,23.14,0,1
2024-08-04,L002,P007,Alimentos,213,177.09,1,0
2024-08-04,L002,P008,Brinquedos,43,182.01,0,0
2024-08-04,L002,P009,Brinquedos,137,69.95,0,0
2024-08-04,L002,P010,Eletrônicos,39,71.35,0,0
2024-08-04,L003,P001,Alimentos,114,119.59,1,0
2024-08-04,L003,P002,Brinquedos,206,196.88,0,0
2024-08-04,L003,P003,Eletrônicos,112,36.36,1,0
2024-08-04,L003,P004,Higiene,138,198.81,0,0
2024-08-04,L003,P005,Eletrônicos,107,11.11,1,0
2024-08-04,L003,P006,Vestuário,158,152.59,0,0
2024-08-04,L003,P007,Eletrônicos,76,168.3,0,1
2024-08-04,L003,P008,Higiene,260,39.38,1,0
2024-08-04,L003,P009,Eletrônicos,50,91.33,0,0
2024-08-04,L003,P010,Alimentos,36,130.33,0,1
2024-08-04,L004,P001,Eletrônicos,137,39.18,1,0
2024-08-04,L004,P002,Alimentos,99,55.29,0,0
2024-08-04,L004,P003,Vestuário,34,137.75,1,0
2024-08-04,L004,P004,Vestuário,169,58.53,0,1
2024-08-04,L004,P005,Eletrônicos,33,137.72,0,0
2024-08-04,L004,P006,Alimentos,144,131.12,0,0
2024-08-04,L004,P007,Vestuário,223,85.49,0,0
2024-08-04,L004,P008,Eletrônicos,114,25.73,1,0
2024-08-04,L004,P009,Brinquedos,33,87.59,0,0
2024-08-04,L004,P010,Vestuário,119,181.3,0,0
2024-08-04,L005,P001,Eletrônicos,171,153.54,0,0
2024-08-04,L005,P002,Brinquedos,221,179.53,0,0
2024-08-04,L005,P003,Higiene,154,133.52,0,0
2024-08-04,L005,P004,Vestuário,37,17.49,0,0
2024-08-04,L005,P005,Eletrônicos,136,24.62,0,0
2024-08-04,L005,P006,Brinquedos,150,74.1,0,0
2024-08-04,L005,P007,Vestuário,114,88.6,0,0
2024-08-04,L005,P008,Higiene,72,59.21,0,0
2024-08-04,L005,P009,Alimentos,189,96.25,0,0
2024-08-04,L005,P010,Higiene,90,97.8,0,0
2024-08-11,L001,P001,Higiene,69,127.8,0,0
2024-08-11,L001,P002,Higiene,61,46.29,0,0
2024-08-11,L001,P003,Brinquedos,61,169.64,0,0
2024-08-11,L001,P004,Eletrônicos,87,197.11,0,0
2024-08-11,L001,P005,Brinquedos,205,180.38,0,1
2024-08-11,L001,P006,Alimentos,84,130.27,0,0
2024-08-11,L001,P007,Higiene,154,188.3,0,0
2024-08-11,L001,P008,Higiene,224,83.85,0,0
2024-08-11,L001,P009,Brinquedos,46,177.62,0,0
2024-08-11,L001,P010,Higiene,206,47.05,1,1
2024-08-11,L002,P001,Higiene,145,91.29,0,0
2024-08-11,L002,P002,Eletrônicos,26,57.5,0,0
2024-08-11,L002,P003,Brinquedos,101,118.29,0,0
2024-08-11,L002,P004,Eletrônicos,67,165.96,0,0
2024-08-11,L002,P005,Vestuário,228,14.4,1,0
2024-08-11,L002,P006,Brinquedos,155,71.88,0,1
2024-08-11,L002,P007,Higiene,219,23.83,0,0
2024-08-11,L002,P008,Alimentos,96,77.8,0,0
2024-08-11,L002,P009,Alimentos,206,142.51,0,0
2024-08-11,L002,P010,Vestuário,255,81.97,0,0
2024-08-11,L003,P001,Alimentos,188,186.7,1,0
2024-08-11,L003,P002,Alimentos,107,11.29,0,0
2024-08-11,L003,P003,Higiene,248,80.52,0,0
2024-08-11,L003,P004,Alimentos,34,146.84,0,0
2024-08-11,L003,P005,Alimentos,69,191.29,0,0
2024-08-11,L003,P006,Higiene,262,125.74,1,0
2024-08-11,L003,P007,Higiene,126,126.38,0,0
2024-08-11,L003,P008,Alimentos,90,51.09,0,0
2024-08-11,L003,P009,Vestuário,24,131.23,0,0
2024-08-11,L003,P010,Alimentos,126,138.79,0,0
2024-08-11,L004,P001,Eletrônicos,90,121.3,1,0
2024-08-11,L004,P002,Eletrônicos,93,70.68,0,0
2024-08-11,L004,P003,Vestuário,114,55.66,0,0
2024-08-11,L004,P004,Brinquedos,176,126.49,0,0
2024-08-11,L004,P005,Vestuário,131,184.33,0,0
2024-08-11,L004,P006,Eletrônicos,146,20.62,0,0
2024-08-11,L004,P007,Vestuário,186,156.85,0,0
2024-08-11,L004,P008,Brinquedos,31,173.75,0,1
2024-08-11,L004,P009,Alimentos,81,109.38,0,0
2024-08-11,L004,P010,Eletrônicos,158,76.45,0,0
2024-08-11,L005,P001,Higiene,180,170.72,0,0
2024-08-11,L005,P002,Eletrônicos,171,97.01,0,0
2024-08-11,L005,P003,Eletrônicos,227,41.04,1,0
2024-08-11,L005,P004,Higiene,143,136.53,0,1
2024-08-11,L005,P005,Higiene,22,79.24,0,0
2024-08-11,L005,P006,Vestuário,109,14.2,0,0
2024-08-11,L005,P007,Eletrônicos,66,152.59,0,1
2024-08-11,L005,P008,Alimentos,133,198.02,0,0
2024-08-11,L005,P009,Higiene,89,87.0,0,1
2024-08-11,L005,P010,Alimentos,47,176.48,0,0
2024-08-18,L001,P001,Brinquedos,188,170.16,0,0
2024-08-18,L001,P002,Brinquedos,167,37.79,0,0
2024-08-18,L001,P003,Higiene,63,83.9,0,0
2024-08-18,L001,P004,Higiene,42,144.7,1,1
2024-08-18,L001,P005,Alimentos,368,114.79,1,0
2024-08-18,L001,P006,Vestuário,228,66.67,1,0
2024-08-18,L001,P007,Brinquedos,114,175.69,1,0
2024-08-18,L001,P008,Alimentos,113,102.38,0,0
2024-08-18,L001,P009,Vestuário,134,194.29,0,0
2024-08-18,L001,P010,Higiene,163,107.19,0,1
2024-08-18,L002,P001,Brinquedos,139,31.95,0,0
2024-08-18,L002,P002,Alimentos,50,147.85,0,0
2024-08-18,L002,P003,Higiene,233,126.74,0,0
2024-08-18,L002,P004,Eletrônicos,41,135.47,0,0
2024-08-18,L002,P005,Alimentos,50,20.39,0,0
2024-08-18,L002,P006,Alimentos,128,83.43,0,1
2024-08-18,L002,P007,Alimentos,219,15.82,0,0
2024-08-18,L002,P008,Vestuário,138,169.66,0,0
2024-08-18,L002,P009,Vestuário,105,89.53,0,0
2024-08-18,L002,P010,Eletrônicos,39,85.85,1,0
2024-08-18,L003,P001,Eletrônicos,146,183.26,0,0
2024-08-18,L003,P002,Vestuário,203,113.68,0,0
2024-08-18,L003,P003,Brinquedos,141,31.84,0,0
2024-08-18,L003,P004,Eletrônicos,65,140.34,0,0
2024-08-18,L003,P005,Alimentos,151,172.27,0,0
2024-08-18,L003,P006,Vestuário,97,11.17,0,0
2024-08-18,L003,P007,Alimentos,89,173.7,0,0
2024-08-18,L003,P008,Higiene,89,104.57,0,0
2024-08-18,L003,P009,Brinquedos,154,75.87,0,0
2024-08-18,L003,P010,Higiene,133,25.92,0,0
2024-08-18,L004,P001,Vestuário,140,21.02,1,1
2024-08-18,L004,P002,Brinquedos,53,101.95,0,0
2024-08-18,L004,P003,Eletrônicos,67,168.61,1,0
2024-08-18,L004,P004,Vestuário,148,168.3,1,0
2024-08-18,L004,P005,Brinquedos,17,154.68,0,0
2024-08-18,L004,P006,Brinquedos,137,35.45,0,0
2024-08-18,L004,P007,Vestuário,286,179.27,1,1
2024-08-18,L004,P008,Vestuário,183,187.34,0,0
2024-08-18,L004,P009,Brinquedos,178,68.53,0,1
2024-08-18,L004,P010,Alimentos,175,70.85,0,0
2024-08-18,L005,P001,Higiene,47,73.69,0,0
2024-08-18,L005,P002,Vestuário,151,58.84,0,0
2024-08-18,L005,P003,Vestuário,32,189.24,0,0
2024-08-18,L005,P004,Alimentos,341,137.36,1,0
2024-08-18,L005,P005,Higiene,103,143.08,0,0
2024-08-18,L005,P006,Eletrônicos,148,18.95,0,0
2024-08-18,L005,P007,Brinquedos,182,118.63,0,0
2024-08-18,L005,P008,Alimentos,216,64.84,0,1
2024-08-18,L005,P009,Vestuário,48,83.14,0,0
2024-08-18,L005,P010,Eletrônicos,282,97.54,1,0
2024-08-25,L001,P001,Brinquedos,77,140.21,0,1
2024-08-25,L001,P002,Higiene,155,183.48,0,1
2024-08-25,L001,P003,Alimentos,270,57.29,1,0
2024-08-25,L001,P004,Higiene,132,110.85,0,0
2024-08-25,L001,P005,Alimentos,61,35.41,0,0
2024-08-25,L001,P006,Vestuário,32,195.77,0,0
2024-08-25,L001,P007,Eletrônicos,73,198.92,0,0
2024-08-25,L001,P008,Brinquedos,118,115.89,0,1
2024-08-25,L001,P009,Higiene,49,20.99,0,0
2024-08-25,L001,P010,Higiene,78,178.01,0,0
2024-08-25,L002,P001,Vestuário,123,169.97,0,0
2024-08-25,L002,P002,Brinquedos,106,67.48,0,0
2024-08-25,L002,P003,Alimentos,55,16.13,0,0
2024-08-25,L002,P004,Brinquedos,38,171.31,0,1
2024-08-25,L002,P005,Brinquedos,63,163.27,0,0
2024-08-25,L002,P006,Alimentos,37,176.97,0,0
2024-08-25,L002,P007,Eletrônicos,125,82.13,0,0
2024-08-25,L002,P008,Alimentos,59,10.55,0,0
2024-08-25,L002,P009,Higiene,160,151.23,1,0
2024-08-25,L002,P010,Brinquedos,110,145.09,0,0
2024-08-25,L003,P001,Higiene,196,58.83,1,0
2024-08-25,L003,P002,Vestuário,57,125.99,0,0
2024-08-25,L003,P003,Vestuário,95,15.95,0,0
2024-08-25,L003,P004,Eletrônicos,84,81.79,1,0
2024-08-25,L003,P005,Brinquedos,113,81.5,0,0
2024-08-25,L003,P006,Vestuário,129,46.85,0,0
2024-08-25,L003,P007,Vestuário,131,116.99,0,1
2024-08-25,L003,P008,Higiene,244,119.34,1,0
2024-08-25,L003,P009,Eletrônicos,169,161.08,0,0
2024-08-25,L003,P010,Higiene,45,161.39,0,0
2024-08-25,L004,P001,Vestuário,138,129.68,1,0
2024-08-25,L004,P002,Vestuário,258,152.13,1,0
2024-08-25,L004,P003,Brinquedos,92,63.45,0,0
2024-08-25,L004,P004,Eletrônicos,220,153.78,0,0
2024-08-25,L004,P005,Higiene,146,40.62,0,0
2024-08-25,L004,P006,Eletrônicos,76,193.23,1,0
2024-08-25,L004,P007,Vestuário,199,11.64,1,0
2024-08-25,L004,P008,Eletrônicos,110,77.19,0,0
2024-08-25,L004,P009,Vestuário,190,68.89,1,0
2024-08-25,L004,P010,Vestuário,278,95.53,1,0
2024-08-25,L005,P001,Alimentos,83,162.04,0,0
2024-08-25,L005,P002,Brinquedos,63,27.83,0,0
2024-08-25,L005,P003,Brinquedos,181,40.9,1,0
2024-08-25,L005,P004,Vestuário,36,76.68,0,0
2024-08-25,L005,P005,Brinquedos,86,188.09,0,0
2024-08-25,L005,P006,Vestuário,87,77.05,0,0
2024-08-25,L005,P007,Vestuário,82,147.49,0,0
2024-08-25,L005,P008,Brinquedos,148,72.5,0,0
2024-08-25,L005,P009,Alimentos,71,47.38,0,0
2024-08-25,L005,P010,Higiene,112,197.95,0,0
2024-09-01,L001,P001,Eletrônicos,140,52.74,0,0
2024-09-01,L001,P002,Eletrônicos,78,116.39,0,0
2024-09-01,L001,P003,Eletrônicos,37,198.56,0,0
2024-09-01,L001,P004,Eletrônicos,123,17.76,0,0
2024-09-01,L001,P005,Higiene,159,37.68,0,0
2024-09-01,L001,P006,Higiene,116,161.73,0,0
2024-09-01,L001,P007,Higiene,70,68.65,0,0
2024-09-01,L001,P008,Higiene,26,80.65,0,0
2024-09-01,L001,P009,Higiene,62,161.01,0,0
2024-09-01,L001,P010,Eletrônicos,139,125.98,0,0
2024-09-01,L002,P001,Eletrônicos,145,125.12,0,0
2024-09-01,L002,P002,Alimentos,184,49.86,0,0
2024-09-01,L002,P003,Vestuário,187,174.77,0,0
2024-09-01,L002,P004,Vestuário,32,126.01,0,0
2024-09-01,L002,P005,Alimentos,20,142.43,0,0
2024-09-01,L002,P006,Eletrônicos,138,86.71,0,1
2024-09-01,L002,P007,Higiene,333,134.36,1,1
2024-09-01,L002,P008,Eletrônicos,255,18.92,0,0
2024-09-01,L002,P009,Vestuário,225,196.57,0,0
2024-09-01,L002,P010,Eletrônicos,44,41.87,0,0
2024-09-01,L003,P001,Vestuário,88,60.67,0,0
2024-09-01,L003,P002,Alimentos,113,24.67,1,0
2024-09-01,L003,P003,Alimentos,67,148.76,0,0
2024-09-01,L003,P004,Brinquedos,105,78.26,0,0
2024-09-01,L003,P005,Vestuário,76,132.2,0,0
2024-09-01,L003,P006,Vestuário,149,88.1,1,0
2024-09-01,L003,P007,Eletrônicos,39,193.08,0,1
2024-09-01,L003,P008,Alimentos,100,47.26,0,0
2024-09-01,L003,P009,Alimentos,184,198.87,0,1
2024-09-01,L003,P010,Vestuário,185,174.81,1,0
2024-09-01,L004,P001,Eletrônicos,232,157.4,0,0
2024-09-01,L004,P002,Brinquedos,17,141.83,0,0
2024-09-01,L004,P003,Eletrônicos,160,160.41,1,0
2024-09-01,L004,P004,Higiene,101,190.23,0,0
2024-09-01,L004,P005,Eletrônicos,147,86.19,0,0
2024-09-01,L004,P006,Alimentos,115,83.77,0,1
2024-09-01,L004,P007,Brinquedos,105,69.1,0,1
2024-09-01,L004,P008,Higiene,299,84.23,1,1
2024-09-01,L004,P009,Vestuário,25,151.03,0,0
2024-09-01,L004,P010,Eletrônicos,206,141.32,0,0
2024-09-01,L005,P001,Alimentos,258,50.94,0,0
2024-09-01,L005,P002,Brinquedos,198,112.4,0,0
2024-09-01,L005,P003,Vestuário,177,60.44,0,0
2024-09-01,L005,P004,Eletrônicos,142,68.27,0,0
2024-09-01,L005,P005,Eletrônicos,90,25.28,0,0
2024-09-01,L005,P006,Alimentos,250,64.85,1,0
2024-09-01,L005,P007,Alimentos,141,82.43,0,0
2024-09-01,L005,P008,Higiene,149,122.58,0,0
2024-09-01,L005,P009,Alimentos,44,104.06,0,0
2024-09-01,L005,P010,Alimentos,48,72.13,1,0
2024-09-08,L001,P001,Alimentos,42,150.38,0,0
2024-09-08,L001,P002,Alimentos,295,94.09,0,1
2024-09-08,L001,P003,Eletrônicos,123,151.31,0,0
2024-09-08,L001,P004,Vestuário,216,128.2,1,0
2024-09-08,L001,P005,Higiene,37,52.89,1,0
2024-09-08,L001,P006,Eletrônicos,35,176.88,0,1
2024-09-08,L001,P007,Brinquedos,179,92.89,0,0
2024-09-08,L001,P008,Vestuário,113,72.29,0,0
2024-09-08,L001,P009,Higiene,242,74.5,0,0
2024-09-08,L001,P010,Alimentos,138,152.7,0,0
2024-09-08,L002,P001,Vestuário,158,65.75,0,0
2024-09-08,L002,P002,Alimentos,26,141.8,0,0
2024-09-08,L002,P003,Higiene,156,70.43,1,0
2024-09-08,L002,P004,Vestuário,231,54.28,0,0
2024-09-08,L002,P005,Vestuário,63,100.33,0,1
2024-09-08,L002,P006,Brinquedos,169,149.86,0,0
2024-09-08,L002,P007,Eletrônicos,161,50.65,1,0
2024-09-08,L002,P008,Alimentos,142,26.42,0,0
2024-09-08,L002,P009,Alimentos,60,36.76,0,0
2024-09-08,L002,P010,Higiene,175,109.61,0,1
2024-09-08,L003,P001,Higiene,98,184.32,0,0
2024-09-08,L003,P002,Eletrônicos,101,132.39,0,0
2024-09-08,L003,P003,Vestuário,33,164.03,0,0
2024-09-08,L003,P004,Brinquedos,133,150.86,0,0
2024-09-08,L003,P005,Higiene,94,54.89,0,0
2024-09-08,L003,P006,Vestuário,50,51.89,0,0
2024-09-08,L003,P007,Eletrônicos,160,178.07,0,0
2024-09-08,L003,P008,Higiene,95,20.66,1,0
2024-09-08,L003,P009,Higiene,84,91.16,0,0
2024-09-08,L003,P010,Eletrônicos,186,43.63,0,0
2024-09-08,L004,P001,Higiene,78,198.19,0,0
2024-09-08,L004,P002,Vestuário,39,176.03,0,0
2024-09-08,L004,P003,Vestuário,195,83.41,1,0
2024-09-08,L004,P004,Vestuário,209,120.67,0,0
2024-09-08,L004,P005,Brinquedos,101,119.85,0,0
2024-09-08,L004,P006,Vestuário,157,99.31,0,0
2024-09-08,L004,P007,Alimentos,244,103.38,1,0
2024-09-08,L004,P008,Alimentos,165,47.34,0,0
2024-09-08,L004,P009,Vestuário,148,186.96,0,0
2024-09-08,L004,P010,Alimentos,110,189.84,0,0
2024-09-08,L005,P001,Alimentos,56,149.83,0,0
2024-09-08,L005,P002,Eletrônicos,89,119.39,0,1
2024-09-08,L005,P003,Eletrônicos,27,84.19,0,0
2024-09-08,L005,P004,Brinquedos,76,142.73,0,0
2024-09-08,L005,P005,Alimentos,27,173.86,0,0
2024-09-08,L005,P006,Brinquedos,146,77.92,0,0
2024-09-08,L005,P007,Higiene,143,65.74,1,0
2024-09-08,L005,P008,Vestuário,140,91.98,0,0
2024-09-08,L005,P009,Alimentos,51,28.05,0,1
2024-09-08,L005,P010,Vestuário,199,83.59,1,0
